reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.01,17
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.025,21
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.05,24
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.1,28
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.15,31
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.2,35
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.25,37
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.3,39
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.35,41
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.4,43
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.45,45
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.5,48
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.55,51
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.6,53
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.65,56
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.7,58
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.75,62
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.8,65
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.85,69
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.9,76
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.95,85
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.975,93
2025-12-06,01,0,wk inc flu hosp,2025-12-06,quantile,0.99,109
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.01,16
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.025,20
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.05,23
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.1,28
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.15,32
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.2,35
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.25,40
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.3,43
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.35,47
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.4,50
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.45,53
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.5,57
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.55,61
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.6,65
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.65,68
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.7,72
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.75,79
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.8,86
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.85,94
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.9,105
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.95,127
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.975,146
2025-12-06,01,1,wk inc flu hosp,2025-12-13,quantile,0.99,177
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.01,18
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.025,21
2025-12-06,01,2,wk inc flu hosp,2025-12-20,quantile,0.05,25
