reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.01,337
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.025,354
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.05,374
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.1,403
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.15,432
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.2,452
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.25,485
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.3,498
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.35,514
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.4,548
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.45,567
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.5,591
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.55,606
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.6,619
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.65,628
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.7,652
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.75,669
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.8,699
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.85,725
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.9,762
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.95,818
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.975,857
2026-01-03,01,0,wk inc flu hosp,2026-01-03,quantile,0.99,945
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.01,273
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.025,302
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.05,347
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.1,375
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.15,406
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.2,432
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.25,453
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.3,473
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.35,496
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.4,523
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.45,552
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.5,580
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.55,622
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.6,651
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.65,678
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.7,714
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.75,760
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.8,801
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.85,844
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.9,924
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.95,979
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.975,1028
2026-01-03,01,1,wk inc flu hosp,2026-01-10,quantile,0.99,1154
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.01,223
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.025,260
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.05,298
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.1,326
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.15,364
2026-01-03,01,2,wk inc flu hosp,2026-01-17,quantile,0.2,378
