reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.01,1
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.025,2
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.05,4
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.1,7
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.15,9
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.2,11
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.25,13
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.3,14
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.35,16
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.4,17
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.45,18
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.5,20
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.55,21
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.6,23
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.65,24
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.7,26
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.75,29
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.8,31
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.85,33
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.9,37
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.95,44
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.975,50
2026-04-25,01,0,wk inc flu hosp,2026-04-25,quantile,0.99,61
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.01,0
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.025,1
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.05,2
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.1,4
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.15,6
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.2,7
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.25,9
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.3,10
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.35,12
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.4,14
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.45,15
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.5,17
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.55,19
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.6,20
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.65,23
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.7,24
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.75,26
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.8,29
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.85,32
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.9,36
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.95,44
2026-04-25,01,1,wk inc flu hosp,2026-05-02,quantile,0.975,52
