reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.01,5
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.025,7
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.05,8
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.1,11
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.15,13
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.2,14
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.25,15
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.3,17
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.35,18
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.4,20
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.45,21
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.5,23
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.55,24
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.6,25
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.65,26
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.7,27
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.75,30
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.8,33
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.85,34
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.9,38
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.95,43
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.975,51
2026-05-02,01,0,wk inc flu hosp,2026-05-02,quantile,0.99,60
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.01,2
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.025,3
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.05,5
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.1,7
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.15,9
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.2,11
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.25,13
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.3,14
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.35,16
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.4,17
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.45,18
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.5,19
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.55,20
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.6,23
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.65,25
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.7,26
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.75,29
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.8,31
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.85,34
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.9,38
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.95,43
2026-05-02,01,1,wk inc flu hosp,2026-05-09,quantile,0.975,50
