reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.01,177
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.025,196
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.05,224
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.1,256
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.15,279
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.2,290
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.25,298
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.3,317
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.35,334
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.4,341
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.45,354
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.5,366
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.55,385
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.6,390
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.65,406
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.7,411
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.75,445
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.8,462
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.85,483
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.9,510
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.95,538
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.975,580
2025-12-27,01,0,wk inc flu hosp,2025-12-27,quantile,0.99,613
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.01,172
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.025,187
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.05,224
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.1,253
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.15,285
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.2,302
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.25,314
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.3,327
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.35,349
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.4,372
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.45,397
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.5,416
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.55,440
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.6,448
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.65,474
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.7,500
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.75,534
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.8,576
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.85,616
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.9,622
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.95,716
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.975,797
2025-12-27,01,1,wk inc flu hosp,2026-01-03,quantile,0.99,841
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.01,134
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.025,174
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.05,200
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.1,233
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.15,259
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.2,287
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.25,312
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.3,331
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.35,350
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.4,377
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.45,402
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.5,433
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.55,462
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.6,494
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.65,521
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.7,551
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.75,571
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.8,606
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.85,632
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.9,687
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.95,816
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.975,921
2025-12-27,01,2,wk inc flu hosp,2026-01-10,quantile,0.99,1010
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.01,105
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.025,146
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.05,181
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.1,213
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.15,245
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.2,263
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.25,280
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.3,294
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.35,327
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.4,357
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.45,385
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.5,420
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.55,454
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.6,485
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.65,516
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.7,546
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.75,587
2025-12-27,01,3,wk inc flu hosp,2026-01-17,quantile,0.8,632
