reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.01,2
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.025,3
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.05,6
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.1,7
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.15,9
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.2,10
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.25,11
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.3,12
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.35,13
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.4,14
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.45,15
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.5,16
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.55,17
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.6,18
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.65,19
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.7,20
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.75,21
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.8,23
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.85,26
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.9,30
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.95,34
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.975,41
2026-05-09,01,0,wk inc flu hosp,2026-05-09,quantile,0.99,51
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.01,1
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.025,2
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.05,3
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.1,4
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.15,6
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.2,7
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.25,9
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.3,10
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.35,11
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.4,12
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.45,13
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.5,15
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.55,16
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.6,17
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.65,18
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.7,20
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.75,22
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.8,24
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.85,27
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.9,31
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.95,39
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.975,46
2026-05-09,01,1,wk inc flu hosp,2026-05-16,quantile,0.99,54
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.01,0
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.025,1
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.05,2
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.1,3
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.15,5
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.2,6
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.25,8
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.3,8
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.35,10
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.4,11
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.45,12
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.5,13
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.55,15
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.6,16
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.65,18
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.7,20
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.75,22
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.8,24
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.85,27
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.9,32
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.95,40
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.975,47
2026-05-09,01,2,wk inc flu hosp,2026-05-23,quantile,0.99,59
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.01,0
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.025,0
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.05,1
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.1,2
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.15,4
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.2,5
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.25,6
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.3,8
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.35,9
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.4,10
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.45,11
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.5,13
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.55,14
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.6,15
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.65,17
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.7,18
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.75,22
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.8,23
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.85,26
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.9,34
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.95,39
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.975,47
2026-05-09,01,3,wk inc flu hosp,2026-05-30,quantile,0.99,56
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.01,0
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.025,0
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.05,0
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.1,1
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.15,1
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.2,1
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.25,1
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.3,2
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.35,2
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.4,2
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.45,2
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.5,3
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.55,3
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.6,4
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.65,4
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.7,4
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.75,5
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.8,6
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.85,6
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.9,7
2026-05-09,02,0,wk inc flu hosp,2026-05-09,quantile,0.95,9
