reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.01,5
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.025,6
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.05,8
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.1,10
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.15,12
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.2,14
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.25,16
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.3,18
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.35,20
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.4,22
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.45,24
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.5,26
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.55,28
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.6,31
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.65,33
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.7,35
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.75,38
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.8,42
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.85,47
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.9,54
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.95,64
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.975,75
2026-04-04,01,0,wk inc flu hosp,2026-04-04,quantile,0.99,85
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.01,3
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.025,3
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.05,6
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.1,7
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.15,9
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.2,11
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.25,12
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.3,14
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.35,15
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.4,17
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.45,20
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.5,22
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.55,23
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.6,25
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.65,28
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.7,31
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.75,34
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.8,39
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.85,42
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.9,49
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.95,58
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.975,70
2026-04-04,01,1,wk inc flu hosp,2026-04-11,quantile,0.99,84
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.01,1
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.025,2
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.05,2
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.1,6
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.15,6
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.2,7
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.25,9
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.3,11
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.35,13
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.4,14
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.45,15
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.5,18
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.55,21
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.6,22
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.65,25
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.7,28
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.75,31
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.8,34
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.85,41
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.9,45
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.95,58
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.975,70
2026-04-04,01,2,wk inc flu hosp,2026-04-18,quantile,0.99,89
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.01,0
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.025,0
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.05,0
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.1,1
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.15,4
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.2,6
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.25,7
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.3,10
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.35,10
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.4,13
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.45,14
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.5,16
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.55,18
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.6,20
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.65,24
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.7,27
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.75,28
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.8,32
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.85,37
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.9,43
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.95,54
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.975,68
2026-04-04,01,3,wk inc flu hosp,2026-04-25,quantile,0.99,87
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.01,0
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.025,1
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.05,1
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.1,2
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.15,3
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.2,3
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.25,4
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.3,5
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.35,5
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.4,6
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.45,6
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.5,7
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.55,8
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.6,9
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.65,9
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.7,10
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.75,11
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.8,12
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.85,13
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.9,14
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.95,16
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.975,18
2026-04-04,02,0,wk inc flu hosp,2026-04-04,quantile,0.99,22
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.01,0
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.025,0
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.05,1
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.1,1
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.15,2
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.2,2
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.25,3
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.3,3
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.35,4
2026-04-04,02,1,wk inc flu hosp,2026-04-11,quantile,0.4,4
