reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.01,60
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.025,70
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.05,79
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.1,92
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.15,102
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.2,111
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.25,119
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.3,127
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.35,134
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.4,142
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.45,149
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.5,157
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.55,166
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.6,175
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.65,185
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.7,196
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.75,208
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.8,223
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.85,242
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.9,268
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.95,311
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.975,354
2/28/2026,wk inc flu hosp,0,2/28/2026,45,quantile,0.99,412
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.01,48
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.025,56
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.05,64
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.1,75
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.15,83
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.2,90
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.25,96
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.3,102
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.35,108
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.4,115
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.45,121
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.5,127
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.55,134
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.6,141
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.65,149
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.7,158
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.75,168
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.8,180
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.85,196
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.9,216
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.95,252
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.975,287
2/28/2026,wk inc flu hosp,1,3/7/2026,45,quantile,0.99,333
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.01,42
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.025,49
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.05,56
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.1,65
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.15,72
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.2,78
2/28/2026,wk inc flu hosp,2,3/14/2026,45,quantile,0.25,84
