reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.01,95
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.025,111
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.05,126
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.1,147
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.15,163
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.2,176
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.25,189
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.3,201
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.35,213
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.4,225
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.45,237
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.5,250
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.55,263
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.6,278
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.65,293
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.7,311
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.75,330
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.8,354
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.85,384
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.9,425
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.95,493
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.975,562
2026-01-31,wk inc flu hosp,0,2026-01-31,45,quantile,0.99,654
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.01,70
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.025,81
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.05,93
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.1,108
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.15,119
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.2,129
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.25,139
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.3,147
2026-01-31,wk inc flu hosp,1,2026-02-07,45,quantile,0.35,156
