reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.01,69
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.025,80
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.05,91
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.1,106
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.15,118
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.2,128
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.25,137
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.3,145
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.35,154
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.4,163
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.45,172
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.5,181
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.55,190
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.6,201
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.65,212
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.7,224
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.75,239
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.8,256
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.85,277
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.9,307
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.95,357
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.975,406
2/7/2026,wk inc flu hosp,0,2/7/2026,45,quantile,0.99,472
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.01,41
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.025,48
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.05,54
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.1,63
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.15,70
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.2,76
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.25,82
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.3,87
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.35,92
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.4,97
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.45,103
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.5,108
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.55,114
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.6,120
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.65,127
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.7,134
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.75,143
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.8,153
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.85,166
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.9,184
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.95,213
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.975,243
2/7/2026,wk inc flu hosp,1,2/14/2026,45,quantile,0.99,283
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.01,27
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.025,32
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.05,36
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.1,42
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.15,47
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.2,51
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.25,54
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.3,58
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.35,61
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.4,65
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.45,68
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.5,72
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.55,76
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.6,80
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.65,85
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.7,90
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.75,95
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.8,102
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.85,111
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.9,123
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.95,143
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.975,163
2/7/2026,wk inc flu hosp,2,2/21/2026,45,quantile,0.99,189
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.01,19
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.025,23
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.05,26
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.1,30
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.15,34
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.2,36
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.25,39
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.3,42
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.35,44
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.4,47
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.45,49
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.5,52
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.55,55
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.6,58
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.65,61
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.7,65
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.75,69
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.8,74
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.85,80
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.9,89
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.95,103
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.975,117
2/7/2026,wk inc flu hosp,3,2/28/2026,45,quantile,0.99,137
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.01,9276
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.025,9787
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.05,10249
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.1,10810
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.15,11205
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.2,11529
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.25,11815
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.3,12078
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.35,12326
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.4,12567
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.45,12804
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.5,13042
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.55,13284
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.6,13535
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.65,13799
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.7,14083
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.75,14396
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.8,14753
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.85,15180
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.9,15735
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.95,16595
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.975,17379
2/7/2026,wk inc flu hosp,0,2/7/2026,US,quantile,0.99,18337
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.01,7001
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.025,7387
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.05,7736
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.1,8159
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.15,8457
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.2,8702
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.25,8918
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.3,9116
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.35,9304
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.4,9486
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.45,9665
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.5,9844
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.55,10027
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.6,10216
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.65,10416
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.7,10630
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.75,10867
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.8,11136
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.85,11458
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.9,11877
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.95,12526
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.975,13118
2/7/2026,wk inc flu hosp,1,2/14/2026,US,quantile,0.99,13841
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.01,5442
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.025,5742
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.05,6013
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.1,6342
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.15,6573
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.2,6764
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.25,6931
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.3,7086
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.35,7231
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.4,7373
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.45,7512
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.5,7651
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.55,7793
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.6,7941
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.65,8096
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.7,8262
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.75,8446
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.8,8655
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.85,8906
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.9,9231
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.95,9736
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.975,10196
2/7/2026,wk inc flu hosp,2,2/21/2026,US,quantile,0.99,10758
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.01,4274
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.025,4510
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.05,4723
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.1,4981
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.15,5163
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.2,5313
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.25,5444
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.3,5565
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.35,5680
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.4,5791
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.45,5900
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.5,6010
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.55,6122
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.6,6237
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.65,6359
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.7,6490
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.75,6634
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.8,6798
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.85,6995
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.9,7251
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.95,7647
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.975,8009
2/7/2026,wk inc flu hosp,3,2/28/2026,US,quantile,0.99,8450
