reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.01,6
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.025,7
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.05,8
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.1,9
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.15,10
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.2,11
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.25,12
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.3,13
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.35,14
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.4,14
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.45,15
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.5,16
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.55,17
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.6,18
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.65,19
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.7,20
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.75,22
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.8,23
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.85,25
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.9,28
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.95,33
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.975,38
4/4/2026,wk inc flu hosp,0,4/4/2026,45,quantile,0.99,44
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.01,4
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.025,5
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.05,6
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.1,7
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.15,8
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.2,9
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.25,9
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.3,10
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.35,11
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.4,11
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.45,12
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.5,13
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.55,14
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.6,14
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.65,15
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.7,16
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.75,17
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.8,19
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.85,20
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.9,23
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.95,26
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.975,30
4/4/2026,wk inc flu hosp,1,4/11/2026,45,quantile,0.99,35
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.01,3
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.025,4
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.05,5
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.1,6
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.15,6
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.2,7
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.25,8
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.3,8
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.35,9
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.4,9
4/4/2026,wk inc flu hosp,2,4/18/2026,45,quantile,0.45,10
