reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.01,23
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.025,27
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.05,31
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.1,36
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.15,40
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.2,44
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.25,47
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.3,50
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.35,53
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.4,56
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.45,59
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.5,62
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.55,65
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.6,69
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.65,73
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.7,77
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.75,82
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.8,88
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.85,96
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.9,106
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.95,123
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.975,141
2025-12-06,wk inc flu hosp,0,2025-12-06,45,quantile,0.99,164
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.01,28
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.025,32
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.05,37
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.1,43
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.15,48
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.2,52
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.25,56
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.3,59
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.35,63
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.4,66
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.45,70
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.5,74
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.55,78
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.6,82
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.65,87
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.7,92
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.75,98
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.8,105
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.85,114
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.9,126
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.95,146
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.975,167
2025-12-06,wk inc flu hosp,1,2025-12-13,45,quantile,0.99,194
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.01,57
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.025,66
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.05,75
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.1,88
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.15,97
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.2,105
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.25,113
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.3,120
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.35,127
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.4,134
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.45,142
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.5,149
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.55,157
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.6,166
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.65,175
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.7,186
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.75,198
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.8,212
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.85,230
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.9,254
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.95,295
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.975,337
2025-12-06,wk inc flu hosp,2,2025-12-20,45,quantile,0.99,392
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.01,94
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.025,109
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.05,125
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.1,145
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.15,160
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.2,174
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.25,186
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.3,198
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.35,210
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.4,222
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.45,234
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.5,247
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.55,260
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.6,274
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.65,289
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.7,306
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.75,326
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.8,349
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.85,379
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.9,419
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.95,487
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.975,555
2025-12-06,wk inc flu hosp,3,2025-12-27,45,quantile,0.99,646
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.01,4764
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.025,5016
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.05,5242
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.1,5516
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.15,5709
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.2,5867
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.25,6006
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.3,6134
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.35,6255
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.4,6372
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.45,6487
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.5,6602
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.55,6719
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.6,6841
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.65,6968
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.7,7106
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.75,7257
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.8,7429
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.85,7635
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.9,7901
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.95,8314
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.975,8690
2025-12-06,wk inc flu hosp,0,2025-12-06,US,quantile,0.99,9148
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.01,6140
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.025,6464
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.05,6756
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.1,7109
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.15,7357
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.2,7561
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.25,7740
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.3,7905
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.35,8060
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.4,8211
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.45,8359
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.5,8508
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.55,8659
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.6,8816
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.65,8980
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.7,9157
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.75,9352
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.8,9574
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.85,9839
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.9,10183
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.95,10715
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.975,11199
2025-12-06,wk inc flu hosp,1,2025-12-13,US,quantile,0.99,11789
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.01,9586
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.025,10092
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.05,10548
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.1,11099
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.15,11487
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.2,11805
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.25,12085
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.3,12342
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.35,12585
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.4,12820
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.45,13051
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.5,13283
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.55,13520
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.6,13764
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.65,14021
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.7,14297
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.75,14601
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.8,14947
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.85,15361
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.9,15898
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.95,16729
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.975,17484
2025-12-06,wk inc flu hosp,2,2025-12-20,US,quantile,0.99,18406
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.01,14362
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.025,15119
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.05,15802
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.1,16628
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.15,17209
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.2,17686
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.25,18105
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.3,18490
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.35,18854
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.4,19206
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.45,19553
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.5,19901
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.55,20254
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.6,20620
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.65,21005
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.7,21419
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.75,21874
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.8,22393
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.85,23013
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.9,23818
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.95,25062
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.975,26194
2025-12-06,wk inc flu hosp,3,2025-12-27,US,quantile,0.99,27575
