reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.01,25
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.025,29
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.05,34
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.1,39
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.15,43
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.2,47
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.25,51
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.3,54
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.35,57
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.4,60
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.45,64
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.5,67
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.55,71
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.6,74
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.65,79
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.7,83
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.75,89
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.8,95
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.85,103
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.9,114
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.95,133
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.975,151
3/21/2026,wk inc flu hosp,0,3/21/2026,45,quantile,0.99,176
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.01,22
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.025,26
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.05,30
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.1,35
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.15,38
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.2,42
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.25,45
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.3,48
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.35,51
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.4,53
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.45,56
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.5,59
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.55,63
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.6,66
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.65,70
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.7,74
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.75,79
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.8,84
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.85,91
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.9,101
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.95,118
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.975,134
3/21/2026,wk inc flu hosp,1,3/28/2026,45,quantile,0.99,156
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.01,19
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.025,22
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.05,25
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.1,30
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.15,33
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.2,36
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.25,38
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.3,41
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.35,43
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.4,46
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.45,48
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.5,51
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.55,54
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.6,57
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.65,60
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.7,63
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.75,67
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.8,72
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.85,78
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.9,87
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.95,101
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.975,115
3/21/2026,wk inc flu hosp,2,4/4/2026,45,quantile,0.99,134
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.01,16
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.025,18
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.05,21
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.1,25
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.15,27
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.2,30
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.25,32
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.3,34
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.35,36
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.4,38
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.45,40
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.5,42
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.55,44
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.6,47
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.65,50
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.7,53
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.75,56
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.8,60
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.85,65
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.9,72
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.95,84
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.975,96
3/21/2026,wk inc flu hosp,3,4/11/2026,45,quantile,0.99,111
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.01,4971
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.025,5238
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.05,5479
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.1,5771
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.15,5976
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.2,6145
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.25,6293
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.3,6430
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.35,6559
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.4,6684
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.45,6807
3/21/2026,wk inc flu hosp,0,3/21/2026,US,quantile,0.5,6930
