reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.01,4
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.025,5
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.05,5
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.1,6
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.15,7
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.2,8
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.25,9
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.3,9
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.35,10
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.4,10
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.45,11
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.5,12
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.55,12
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.6,13
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.65,14
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.7,15
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.75,16
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.8,17
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.85,19
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.9,21
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.95,24
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.975,28
5/9/2026,wk inc flu hosp,0,5/9/2026,45,quantile,0.99,32
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.01,5
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.025,6
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.05,7
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.1,8
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.15,10
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.2,10
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.25,11
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.3,12
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.35,13
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.4,14
5/9/2026,wk inc flu hosp,1,5/16/2026,45,quantile,0.45,14
