reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.01,333
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.025,388
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.05,441
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.1,512
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.15,567
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.2,614
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.25,658
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.3,700
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.35,741
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.4,782
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.45,824
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.5,868
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.55,914
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.6,963
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.65,1017
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.7,1077
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.75,1145
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.8,1226
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.85,1329
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.9,1469
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.95,1706
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.975,1942
2026-01-10,wk inc flu hosp,0,2026-01-10,45,quantile,0.99,2257
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.01,348
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.025,404
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.05,460
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.1,535
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.15,591
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.2,641
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.25,686
2026-01-10,wk inc flu hosp,1,2026-01-17,45,quantile,0.3,730
