reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.01,18
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.025,21
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.05,24
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.1,28
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.15,31
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.2,33
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.25,36
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.3,38
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.35,40
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.4,43
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.45,45
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.5,47
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.55,50
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.6,53
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.65,56
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.7,59
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.75,63
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.8,67
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.85,73
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.9,81
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.95,94
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.975,107
3/28/2026,wk inc flu hosp,0,3/28/2026,45,quantile,0.99,124
3/28/2026,wk inc flu hosp,1,4/4/2026,45,quantile,0.01,15
3/28/2026,wk inc flu hosp,1,4/4/2026,45,quantile,0.025,18
3/28/2026,wk inc flu hosp,1,4/4/2026,45,quantile,0.05,20
