reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.01,351
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.025,407
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.05,462
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.1,535
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.15,590
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.2,638
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.25,683
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.3,725
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.35,767
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.4,809
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.45,851
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.5,895
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.55,942
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.6,991
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.65,1045
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.7,1105
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.75,1174
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.8,1256
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.85,1358
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.9,1498
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.95,1734
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.975,1968
2026-01-03,wk inc flu hosp,0,1/3/2026,45,quantile,0.99,2280
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.01,337
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.025,390
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.05,443
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.1,512
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.15,566
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.2,612
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.25,654
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.3,695
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.35,735
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.4,775
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.45,816
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.5,858
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.55,902
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.6,950
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.65,1002
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.7,1059
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.75,1125
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.8,1203
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.85,1301
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.9,1436
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.95,1661
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.975,1885
2026-01-03,wk inc flu hosp,1,1/10/2026,45,quantile,0.99,2184
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.01,37
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.025,43
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.05,49
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.1,57
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.15,63
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.2,68
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.25,73
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.3,78
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.35,82
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.4,87
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.45,92
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.5,96
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.55,101
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.6,107
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.65,113
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.7,119
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.75,127
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.8,136
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.85,147
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.9,162
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.95,187
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.975,213
2026-01-03,wk inc flu hosp,2,1/17/2026,45,quantile,0.99,247
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.01,26
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.025,30
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.05,34
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.1,39
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.15,44
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.2,47
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.25,51
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.3,54
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.35,57
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.4,60
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.45,63
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.5,67
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.55,70
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.6,74
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.65,78
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.7,82
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.75,88
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.8,94
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.85,101
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.9,112
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.95,130
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.975,147
2026-01-03,wk inc flu hosp,3,1/24/2026,45,quantile,0.99,171
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.01,29511
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.025,31065
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.05,32467
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.1,34162
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.15,35355
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.2,36333
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.25,37193
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.3,37983
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.35,38730
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.4,39453
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.45,40165
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.5,40878
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.55,41603
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.6,42354
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.65,43144
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.7,43993
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.75,44927
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.8,45991
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.85,47263
2026-01-03,wk inc flu hosp,0,1/3/2026,US,quantile,0.9,48914
