reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.01,46
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.025,54
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.05,61
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.1,71
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.15,79
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.2,85
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.25,91
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.3,97
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.35,103
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.4,109
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.45,115
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.5,121
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.55,127
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.6,134
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.65,142
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.7,150
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.75,160
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.8,171
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.85,185
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.9,205
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.95,238
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.975,271
3/14/2026,wk inc flu hosp,0,3/14/2026,45,quantile,0.99,315
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.01,39
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.025,45
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.05,52
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.1,60
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.15,67
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.2,72
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.25,77
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.3,82
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.35,87
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.4,92
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.45,97
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.5,102
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.55,108
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.6,114
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.65,120
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.7,127
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.75,135
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.8,145
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.85,157
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.9,174
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.95,202
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.975,230
3/14/2026,wk inc flu hosp,1,3/21/2026,45,quantile,0.99,267
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.01,33
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.025,39
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.05,44
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.1,51
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.15,57
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.2,62
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.25,66
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.3,71
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.35,75
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.4,79
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.45,83
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.5,88
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.55,92
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.6,97
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.65,103
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.7,109
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.75,116
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.8,124
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.85,135
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.9,149
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.95,173
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.975,197
3/14/2026,wk inc flu hosp,2,3/28/2026,45,quantile,0.99,229
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.01,28
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.025,33
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.05,38
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.1,44
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.15,48
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.2,53
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.25,56
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.3,60
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.35,64
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.4,67
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.45,71
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.5,75
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.55,79
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.6,83
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.65,88
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.7,93
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.75,99
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.8,106
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.85,115
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.9,127
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.95,148
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.975,168
3/14/2026,wk inc flu hosp,3,4/4/2026,45,quantile,0.99,196
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.01,5816
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.025,6127
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.05,6408
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.1,6748
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.15,6988
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.2,7184
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.25,7357
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.3,7516
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.35,7667
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.4,7812
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.45,7955
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.5,8099
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.55,8245
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.6,8396
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.65,8556
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.7,8727
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.75,8915
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.8,9130
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.85,9387
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.9,9720
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.95,10236
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.975,10706
3/14/2026,wk inc flu hosp,0,3/14/2026,US,quantile,0.99,11279
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.01,5464
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.025,5756
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.05,6021
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.1,6340
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.15,6565
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.2,6750
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.25,6913
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.3,7062
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.35,7203
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.4,7340
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.45,7474
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.5,7609
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.55,7747
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.6,7889
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.65,8038
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.7,8199
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.75,8376
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.8,8578
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.85,8819
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.9,9132
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.95,9617
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.975,10058
3/14/2026,wk inc flu hosp,1,3/21/2026,US,quantile,0.99,10597
3/14/2026,wk inc flu hosp,2,3/28/2026,US,quantile,0.01,5025
