reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.01,86
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.025,101
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.05,115
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.1,133
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.15,148
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.2,160
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.25,171
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.3,182
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.35,193
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.4,204
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.45,215
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.5,227
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.55,239
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.6,252
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.65,266
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.7,281
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.75,299
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.8,321
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.85,348
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.9,385
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.95,447
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.975,509
2025-12-20,wk inc flu hosp,0,2025-12-20,45,quantile,0.99,592
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.01,146
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.025,169
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.05,193
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.1,224
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.15,248
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.2,269
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.25,288
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.3,307
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.35,325
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.4,343
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.45,362
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.5,381
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.55,401
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.6,423
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.65,447
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.7,473
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.75,503
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.8,539
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.85,584
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.9,646
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.95,751
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.975,855
2025-12-20,wk inc flu hosp,1,2025-12-27,45,quantile,0.99,994
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.01,174
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.025,202
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.05,230
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.1,268
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.15,296
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.2,321
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.25,344
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.3,366
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.35,387
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.4,409
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.45,431
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.5,454
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.55,478
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.6,504
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.65,533
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.7,564
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.75,600
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.8,643
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.85,697
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.9,771
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.95,895
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.975,1019
2025-12-20,wk inc flu hosp,2,2026-01-03,45,quantile,0.99,1185
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.01,177
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.025,206
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.05,235
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.1,273
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.15,302
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.2,328
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.25,351
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.3,373
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.35,395
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.4,418
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.45,440
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.5,464
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.55,488
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.6,515
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.65,544
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.7,576
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.75,612
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.8,656
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.85,711
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.9,787
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.95,914
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.975,1040
2025-12-20,wk inc flu hosp,3,2026-01-10,45,quantile,0.99,1210
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.01,12624
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.025,13282
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.05,13875
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.1,14592
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.15,15097
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.2,15510
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.25,15874
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.3,16208
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.35,16523
2025-12-20,wk inc flu hosp,0,2025-12-20,US,quantile,0.4,16828
