reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.01,3
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.025,3
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.05,4
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.1,5
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.15,6
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.2,6
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.25,7
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.3,7
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.35,8
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.4,8
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.45,9
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.5,9
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.55,10
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.6,10
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.65,11
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.7,12
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.75,13
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.8,14
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.85,15
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.9,16
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.95,19
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.975,22
5/2/2026,wk inc flu hosp,0,5/2/2026,45,quantile,0.99,26
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.01,2
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.025,3
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.05,3
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.1,4
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.15,4
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.2,5
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.25,5
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.3,6
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.35,6
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.4,7
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.45,7
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.5,7
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.55,8
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.6,8
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.65,9
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.7,9
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.75,10
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.8,11
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.85,12
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.9,13
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.95,16
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.975,18
5/2/2026,wk inc flu hosp,1,5/9/2026,45,quantile,0.99,21
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.01,3
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.025,4
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.05,5
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.1,6
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.15,6
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.2,7
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.25,8
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.3,8
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.35,9
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.4,9
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.45,10
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.5,10
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.55,11
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.6,12
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.65,12
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.7,13
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.75,14
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.8,15
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.85,17
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.9,19
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.95,22
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.975,25
5/2/2026,wk inc flu hosp,2,5/16/2026,45,quantile,0.99,29
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.01,2
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.025,3
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.05,4
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.1,4
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.15,5
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.2,5
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.25,6
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.3,6
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.35,7
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.4,7
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.45,8
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.5,8
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.55,9
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.6,9
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.65,10
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.7,10
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.75,11
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.8,12
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.85,13
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.9,15
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.95,17
5/2/2026,wk inc flu hosp,3,5/23/2026,45,quantile,0.975,20
